Feature,Before,After
1632 , 14.918 , 14.288859667
1633 , 14.919 , 14.2893095968
1634 , 14.92 , 14.2896209365
1635 , 14.921 , 14.2900220628
1636 , 14.922 , 14.2901048451
1637 , 14.922 , 14.2925305345
1638 , 14.922 , 14.2930518722
1639 , 14.922 , 14.2930518722
1640 , 14.923 , 14.2939355765
1641 , 14.924 , 14.2954894118
1642 , 14.924 , 14.2954894118
1643 , 14.925 , 14.2954894118
1644 , 14.926 , 14.2954894118
1645 , 14.927 , 14.2954894118
1646 , 14.927 , 14.2968
1647 , 14.928 , 14.2970049361
1648 , 14.93 , 14.2972579053
1649 , 14.934 , 14.2974927024
1650 , 14.935 , 14.2989628885
1651 , 14.935 , 14.2990518722
1652 , 14.937 , 14.2992506808
1653 , 14.939 , 14.2993374262
1654 , 14.94 , 14.2993390197
1655 , 14.94 , 14.3003673294
1656 , 14.942 , 14.3005251915
1657 , 14.945 , 14.3023
1658 , 14.949 , 14.3032504876
1659 , 14.951 , 14.303515387
1660 , 14.955 , 14.3044849499
1661 , 14.961 , 14.3045459728
1662 , 14.961 , 14.3060560173
1663 , 14.962 , 14.3092229841
1664 , 14.962 , 14.3098420502
1665 , 14.964 , 14.3098591602
1666 , 14.966 , 14.3113398533
1667 , 14.966 , 14.3138380304
1668 , 14.97 , 14.3153212239
1669 , 14.97 , 14.3183681365
1670 , 14.975 , 14.3184345577
1671 , 14.975 , 14.3197518722
1672 , 14.976 , 14.3197518722
1673 , 14.977 , 14.3197518722
1674 , 14.978 , 14.3197518722
1675 , 14.979 , 14.3197518722
1676 , 14.981 , 14.3197518722
1677 , 14.981 , 14.3197518722
1678 , 14.983 , 14.3197518722
1679 , 14.983 , 14.3197518722
1680 , 14.984 , 14.3197518722
1681 , 14.985 , 14.3197518722
1682 , 14.986 , 14.3197518722
1683 , 14.987 , 14.3197518722
1684 , 14.987 , 14.3197518722
1685 , 14.989 , 14.3197518722
1686 , 14.989 , 14.3197518722
1687 , 14.989 , 14.3214993392
1688 , 14.993 , 14.3216064329
1689 , 14.994 , 14.3221716518
1690 , 14.996 , 14.3225221562
1691 , 14.998 , 14.3243168663
1692 , 14.999 , 14.3267027716
1693 , 14.999 , 14.3268249204
1694 , 15.001 , 14.3279788462
1695 , 15.002 , 14.3291971723
1696 , 15.003 , 14.3297518722
1697 , 15.005 , 14.3297518722
1698 , 15.005 , 14.3297518722
1699 , 15.007 , 14.3297518722
1700 , 15.008 , 14.3297518722
1701 , 15.009 , 14.3297518722
1702 , 15.01 , 14.3297518722
1703 , 15.01 , 14.3297518722
1704 , 15.011 , 14.3325778627
1705 , 15.013 , 14.3330463567
1706 , 15.014 , 14.3332197711
1707 , 15.015 , 14.3357518722
1708 , 15.018 , 14.3357518722
1709 , 15.018 , 14.3357518722
1710 , 15.019 , 14.3357518722
1711 , 15.021 , 14.3357518722
1712 , 15.022 , 14.3357518722
1713 , 15.022 , 14.3357518722
1714 , 15.024 , 14.3358671084
1715 , 15.025 , 14.3358671084
1716 , 15.026 , 14.33729
1717 , 15.026 , 14.337567009
1718 , 15.027 , 14.3377469492
1719 , 15.03 , 14.3383708503
1720 , 15.03 , 14.338425012
1721 , 15.031 , 14.3389117628
1722 , 15.033 , 14.3390182632
1723 , 15.033 , 14.339920214
1724 , 15.038 , 14.3399555849
1725 , 15.039 , 14.3404020671
1726 , 15.039 , 14.341826062
1727 , 15.042 , 14.3419611888
1728 , 15.043 , 14.34223
1729 , 15.044 , 14.3435491057
1730 , 15.044 , 14.3442705656
1731 , 15.047 , 14.345672259
1732 , 15.047 , 14.3457639248
1733 , 15.048 , 14.3471258086
1734 , 15.049 , 14.3481611809
1735 , 15.05 , 14.3481611809
1736 , 15.051 , 14.3483681365
1737 , 15.053 , 14.350933891
1738 , 15.054 , 14.3514148276
1739 , 15.054 , 14.3520530189
1740 , 15.055 , 14.352365571
1741 , 15.056 , 14.353703702
1742 , 15.061 , 14.3553698631
1743 , 15.063 , 14.3557523787
1744 , 15.064 , 14.356187051
1745 , 15.068 , 14.3563373532
1746 , 15.069 , 14.3578315111
1747 , 15.071 , 14.3621611809
1748 , 15.072 , 14.36377
1749 , 15.072 , 14.36377
1750 , 15.072 , 14.36377
1751 , 15.073 , 14.36377
1752 , 15.073 , 14.36377
1753 , 15.083 , 14.36377
1754 , 15.083 , 14.3638098602
1755 , 15.085 , 14.3638964957
1756 , 15.087 , 14.3652936378
1757 , 15.088 , 14.3652936378
1758 , 15.088 , 14.3652936378
1759 , 15.088 , 14.3668
1760 , 15.088 , 14.3673021523
1761 , 15.088 , 14.3674623524
1762 , 15.088 , 14.3681611809
1763 , 15.09 , 14.3685433909
1764 , 15.091 , 14.369122259
1765 , 15.091 , 14.37013
1766 , 15.092 , 14.3717228733
1767 , 15.093 , 14.37332
1768 , 15.093 , 14.37373425
1769 , 15.094 , 14.374374878
1770 , 15.098 , 14.3754004673
1771 , 15.098 , 14.3766985313
1772 , 15.1 , 14.3785326218
1773 , 15.1 , 14.3789596361
1774 , 15.103 , 14.3794891902
1775 , 15.104 , 14.3803373978
1776 , 15.105 , 14.3816267857
1777 , 15.106 , 14.3830768889
1778 , 15.108 , 14.3856697759
1779 , 15.109 , 14.3867696334
1780 , 15.112 , 14.3869996334
1781 , 15.112 , 14.3870623138
1782 , 15.113 , 14.3882797021
1783 , 15.113 , 14.3887918536
1784 , 15.114 , 14.3954355063
1785 , 15.114 , 14.3954898441
1786 , 15.116 , 14.39961352
1787 , 15.117 , 14.40013
1788 , 15.118 , 14.4007048799
1789 , 15.119 , 14.4013197021
1790 , 15.119 , 14.4013197021
1791 , 15.12 , 14.4018808567
1792 , 15.12 , 14.4031839146
1793 , 15.12 , 14.4032323138
1794 , 15.121 , 14.4049373894
1795 , 15.122 , 14.40544352
1796 , 15.122 , 14.4055820437
1797 , 15.122 , 14.405694878
1798 , 15.124 , 14.405793609
1799 , 15.125 , 14.4058126755
1800 , 15.125 , 14.4071893918
1801 , 15.128 , 14.4081201303
1802 , 15.129 , 14.4083713846
1803 , 15.13 , 14.4092269812
1804 , 15.131 , 14.4114730538
1805 , 15.132 , 14.4134637003
1806 , 15.133 , 14.4135554372
1807 , 15.134 , 14.41377
1808 , 15.135 , 14.41377
1809 , 15.135 , 14.41377
1810 , 15.137 , 14.41377
1811 , 15.137 , 14.41377
1812 , 15.138 , 14.41377
1813 , 15.138 , 14.4150726041
1814 , 15.139 , 14.4156785185
1815 , 15.14 , 14.4158424055
1816 , 15.141 , 14.4171986567
1817 , 15.142 , 14.4171986567
1818 , 15.143 , 14.4171986567
1819 , 15.143 , 14.4171986567
1820 , 15.143 , 14.4171986567
1821 , 15.146 , 14.4171986567
1822 , 15.148 , 14.4171986567
1823 , 15.148 , 14.4182004
1824 , 15.15 , 14.4186408816
1825 , 15.15 , 14.41871
1826 , 15.15 , 14.41871
1827 , 15.15 , 14.41871
1828 , 15.152 , 14.41871
1829 , 15.154 , 14.41871
1830 , 15.156 , 14.41871
1831 , 15.158 , 14.41871
1832 , 15.159 , 14.4230484976
1833 , 15.162 , 14.4242567701
1834 , 15.163 , 14.426633923
1835 , 15.165 , 14.4278440845
1836 , 15.166 , 14.4286876811
1837 , 15.167 , 14.4301617203
1838 , 15.169 , 14.4313591467
1839 , 15.172 , 14.4335428826
1840 , 15.172 , 14.4371902118
1841 , 15.172 , 14.4382131864
1842 , 15.173 , 14.4393902443
1843 , 15.176 , 14.4408492388
1844 , 15.176 , 14.4420423257
1845 , 15.177 , 14.4427756085
1846 , 15.179 , 14.4441669812
1847 , 15.18 , 14.4512826274
1848 , 15.182 , 14.452246799
1849 , 15.182 , 14.452246799
1850 , 15.183 , 14.4559567101
1851 , 15.185 , 14.4602706781
1852 , 15.186 , 14.4604149209
1853 , 15.186 , 14.4604149209
1854 , 15.186 , 14.4604149209
1855 , 15.187 , 14.4604149209
1856 , 15.188 , 14.4604149209
1857 , 15.19 , 14.4681078053
1858 , 15.191 , 14.4686964654
1859 , 15.192 , 14.47194
1860 , 15.193 , 14.4730835039
1861 , 15.195 , 14.473688883
1862 , 15.195 , 14.4739356083
1863 , 15.196 , 14.4751746325
1864 , 15.197 , 14.475809308
1865 , 15.197 , 14.4758659273
1866 , 15.197 , 14.4774623524
1867 , 15.201 , 14.4780341038
1868 , 15.201 , 14.4780341038
1869 , 15.204 , 14.4796911418
1870 , 15.204 , 14.4811587283
1871 , 15.205 , 14.4814716316
1872 , 15.206 , 14.4826167101
1873 , 15.207 , 14.4839627687
1874 , 15.208 , 14.4880341038
1875 , 15.211 , 14.4902946325
1876 , 15.211 , 14.4906185185
1877 , 15.212 , 14.4914241038
1878 , 15.214 , 14.4916094444
1879 , 15.215 , 14.4921915376
1880 , 15.222 , 14.4978273203
1881 , 15.222 , 14.4978273203
1882 , 15.223 , 14.4978273203
1883 , 15.224 , 14.4978273203
1884 , 15.224 , 14.4978273203
1885 , 15.225 , 14.4978273203
1886 , 15.225 , 14.4978273203
1887 , 15.226 , 14.4978273203
1888 , 15.227 , 14.5018816647
1889 , 15.227 , 14.505901397
1890 , 15.228 , 14.5100261743
1891 , 15.228 , 14.5118978949
1892 , 15.228 , 14.5122914679
1893 , 15.23 , 14.5129022278
1894 , 15.231 , 14.5163319346
1895 , 15.233 , 14.5250507414
1896 , 15.234 , 14.5250507414
1897 , 15.234 , 14.5250507414
1898 , 15.235 , 14.5250507414
1899 , 15.235 , 14.5250507414
1900 , 15.236 , 14.5255168446
1901 , 15.239 , 14.5335256477
1902 , 15.239 , 14.5366085393
1903 , 15.245 , 14.5366739046
1904 , 15.246 , 14.5400492485
1905 , 15.247 , 14.5441970358
1906 , 15.247 , 14.5451044655
1907 , 15.248 , 14.5451289474
1908 , 15.25 , 14.5464695694
1909 , 15.252 , 14.5466896987
1910 , 15.254 , 14.54856511
1911 , 15.254 , 14.5487965309
1912 , 15.255 , 14.5487965309
1913 , 15.256 , 14.5503324055
1914 , 15.257 , 14.5505188802
1915 , 15.257 , 14.5540394966
1916 , 15.257 , 14.5571091342
1917 , 15.259 , 14.5610533056
1918 , 15.26 , 14.5625403353
1919 , 15.262 , 14.5648326276
1920 , 15.263 , 14.5656445993
1921 , 15.263 , 14.5667452583
1922 , 15.265 , 14.5703682927
1923 , 15.269 , 14.5710964631
1924 , 15.271 , 14.5716040922
1925 , 15.271 , 14.5722648466
1926 , 15.271 , 14.5730717195
1927 , 15.273 , 14.5779126695
1928 , 15.273 , 14.5790558785
1929 , 15.273 , 14.5802173427
1930 , 15.275 , 14.5806208236
1931 , 15.275 , 14.5811419267
1932 , 15.276 , 14.5829936446
1933 , 15.277 , 14.5835093805
1934 , 15.28 , 14.5836632318
1935 , 15.28 , 14.584220898
1936 , 15.28 , 14.5843536483
1937 , 15.284 , 14.5846355615
1938 , 15.284 , 14.5861113739
1939 , 15.286 , 14.5864177757
1940 , 15.288 , 14.587365445
1941 , 15.289 , 14.589764993
1942 , 15.289 , 14.5919908857
1943 , 15.29 , 14.5956270358
1944 , 15.291 , 14.6025399841
1945 , 15.293 , 14.6027764607
1946 , 15.295 , 14.6032638935
1947 , 15.296 , 14.6064258803
1948 , 15.298 , 14.6068766325
1949 , 15.3 , 14.607231291
1950 , 15.301 , 14.6076379387
1951 , 15.303 , 14.6105938935
1952 , 15.304 , 14.6109401256
1953 , 15.304 , 14.6133739845
1954 , 15.305 , 14.6138244908
1955 , 15.305 , 14.6138244908
1956 , 15.306 , 14.6138244908
1957 , 15.308 , 14.6138244908
1958 , 15.308 , 14.6138244908
1959 , 15.309 , 14.6199324116
1960 , 15.309 , 14.6208007918
1961 , 15.31 , 14.6211735961
1962 , 15.311 , 14.6227117429
1963 , 15.313 , 14.6251292778
1964 , 15.314 , 14.6283938366
1965 , 15.314 , 14.6288801242
1966 , 15.316 , 14.6315499631
1967 , 15.317 , 14.631843622
1968 , 15.317 , 14.6349316012
1969 , 15.317 , 14.6355513883
1970 , 15.319 , 14.6365754004
1971 , 15.32 , 14.6388200128
1972 , 15.322 , 14.6393834216
1973 , 15.323 , 14.6411472292
1974 , 15.324 , 14.6415019401
1975 , 15.325 , 14.6421714741
1976 , 15.326 , 14.6469302258
1977 , 15.326 , 14.6486190125
1978 , 15.329 , 14.6492032585
1979 , 15.33 , 14.6525649778
1980 , 15.331 , 14.6528070481
1981 , 15.331 , 14.6547932343
1982 , 15.331 , 14.6565399841
1983 , 15.332 , 14.6592426601
1984 , 15.334 , 14.6622415591
1985 , 15.334 , 14.6631849778
1986 , 15.334 , 14.663244616
1987 , 15.336 , 14.6679664357
1988 , 15.337 , 14.6683009255
1989 , 15.337 , 14.6685095304
1990 , 15.337 , 14.6685095304
1991 , 15.339 , 14.6686906361
1992 , 15.341 , 14.6696583023
1993 , 15.343 , 14.6701199841
1994 , 15.344 , 14.6739386702
1995 , 15.344 , 14.674983452
1996 , 15.346 , 14.6788945847
1997 , 15.349 , 14.6788997379
1998 , 15.357 , 14.682578415
1999 , 15.357 , 14.6866403478
2000 , 15.36 , 14.6875276616
2001 , 15.36 , 14.6911803478
2002 , 15.361 , 14.6913302258
2003 , 15.361 , 14.6913302258
2004 , 15.361 , 14.6913302258
2005 , 15.364 , 14.691554898
2006 , 15.368 , 14.6925053246
2007 , 15.369 , 14.6935843691
2008 , 15.374 , 14.6935843691
2009 , 15.375 , 14.6935843691
2010 , 15.377 , 14.6935843691
2011 , 15.378 , 14.6935843691
2012 , 15.38 , 14.6935843691
2013 , 15.384 , 14.6935843691
2014 , 15.385 , 14.6956925678
2015 , 15.391 , 14.6964573841
2016 , 15.392 , 14.6968645652
2017 , 15.393 , 14.6969967426
2018 , 15.394 , 14.6980763533
2019 , 15.395 , 14.6994094387
2020 , 15.397 , 14.7028687075
2021 , 15.397 , 14.7055
2022 , 15.399 , 14.7154045652
2023 , 15.4 , 14.7171217724
2024 , 15.401 , 14.7173387075
2025 , 15.402 , 14.7173743691
2026 , 15.403 , 14.7219247726
2027 , 15.404 , 14.7306503478
2028 , 15.404 , 14.7309103478
2029 , 15.404 , 14.7321057651
2030 , 15.405 , 14.7338996939
2031 , 15.406 , 14.7401908512
2032 , 15.408 , 14.7403537354
2033 , 15.41 , 14.7405587075
2034 , 15.413 , 14.7409550613
2035 , 15.417 , 14.7438803268
2036 , 15.417 , 14.7508904084
2037 , 15.417 , 14.7531737907
2038 , 15.418 , 14.7558857839
2039 , 15.418 , 14.7560809413
2040 , 15.418 , 14.7604774282
2041 , 15.418 , 14.7621687075
2042 , 15.419 , 14.7621687075
2043 , 15.42 , 14.7621687075
2044 , 15.42 , 14.7621687075
2045 , 15.421 , 14.7621687075
2046 , 15.424 , 14.7621687075
2047 , 15.425 , 14.7621687075
2048 , 15.427 , 14.7621997326
2049 , 15.432 , 14.7625486702
2050 , 15.433 , 14.7626687075
2051 , 15.434 , 14.7638635982
2052 , 15.435 , 14.7639692623
2053 , 15.436 , 14.7657287075
2054 , 15.437 , 14.7682937211
2055 , 15.438 , 14.7775286334
2056 , 15.441 , 14.7782937211
2057 , 15.443 , 14.7863154605
2058 , 15.446 , 14.7866858186
2059 , 15.447 , 14.7876234702
2060 , 15.447 , 14.7942471686
2061 , 15.448 , 14.79503
2062 , 15.448 , 14.7992799053
2063 , 15.449 , 14.8020869035
2064 , 15.449 , 14.8036418613
2065 , 15.449 , 14.8087463245
2066 , 15.451 , 14.815683165
2067 , 15.453 , 14.8158173976
2068 , 15.454 , 14.823798415
2069 , 15.457 , 14.823798415
2070 , 15.459 , 14.823798415
2071 , 15.459 , 14.823798415
2072 , 15.46 , 14.823798415
2073 , 15.462 , 14.823798415
2074 , 15.463 , 14.8270592345
2075 , 15.463 , 14.8330162333
2076 , 15.463 , 14.8335031378
2077 , 15.468 , 14.8347885012
2078 , 15.47 , 14.8364132281
2079 , 15.473 , 14.8378130281
2080 , 15.473 , 14.8392703458
2081 , 15.475 , 14.8527778513
2082 , 15.476 , 14.8539038531
2083 , 15.48 , 14.8570182147
2084 , 15.48 , 14.8591249833
2085 , 15.48 , 14.8667687694
2086 , 15.48 , 14.8688274454
2087 , 15.482 , 14.8725819205
2088 , 15.482 , 14.8732739307
2089 , 15.483 , 14.8771860329
2090 , 15.485 , 14.8783868164
2091 , 15.488 , 14.8795739307
2092 , 15.488 , 14.883457287
2093 , 15.49 , 14.8858976073
2094 , 15.493 , 14.8859639307
2095 , 15.494 , 14.8859639307
2096 , 15.5 , 14.8859639307
2097 , 15.501 , 14.8882268941
2098 , 15.503 , 14.8890113689
2099 , 15.506 , 14.8974675463
2100 , 15.508 , 14.9029853968
2101 , 15.509 , 14.9136199412
2102 , 15.51 , 14.9158429547
2103 , 15.512 , 14.9162851352
2104 , 15.512 , 14.9255751352
2105 , 15.513 , 14.9291183938
2106 , 15.514 , 14.9295683355
2107 , 15.516 , 14.931237586
2108 , 15.518 , 14.9355337744
2109 , 15.518 , 14.9397890133
2110 , 15.525 , 14.9465833577
2111 , 15.525 , 14.9476117903
2112 , 15.525 , 14.9492520788
2113 , 15.525 , 14.949803682
2114 , 15.53 , 14.951371271
2115 , 15.531 , 14.9524013364
2116 , 15.533 , 14.9541146162
2117 , 15.534 , 14.961488926
2118 , 15.534 , 14.9615452925
2119 , 15.534 , 14.9678885093
2120 , 15.535 , 14.9702520788
2121 , 15.538 , 14.9702520788
2122 , 15.538 , 14.9702520788
2123 , 15.541 , 14.9702520788
2124 , 15.541 , 14.9702520788
2125 , 15.542 , 14.9702520788
2126 , 15.543 , 14.9714520635
2127 , 15.544 , 14.972371271
2128 , 15.546 , 14.972371271
2129 , 15.548 , 14.972371271
2130 , 15.549 , 14.972371271
2131 , 15.552 , 14.972371271
2132 , 15.553 , 14.972371271
2133 , 15.556 , 14.9727791253
2134 , 15.556 , 14.9735712556
2135 , 15.558 , 14.9798810613
2136 , 15.56 , 14.9804309516
2137 , 15.56 , 14.987536867
2138 , 15.561 , 14.9904309516
2139 , 15.565 , 14.9904309516
2140 , 15.568 , 14.9904309516
2141 , 15.568 , 14.9904309516
2142 , 15.574 , 14.9904309516
2143 , 15.574 , 14.9904309516
2144 , 15.578 , 14.9904309516
2145 , 15.578 , 14.9904309516
2146 , 15.585 , 14.9917268148
2147 , 15.585 , 15.0050683569
2148 , 15.586 , 15.0084063035
2149 , 15.587 , 15.0085885987
2150 , 15.588 , 15.0104781365
2151 , 15.593 , 15.0177023356
2152 , 15.594 , 15.0185500238
2153 , 15.604 , 15.0306800238
2154 , 15.607 , 15.0309125527
2155 , 15.608 , 15.031208849
2156 , 15.608 , 15.0329532332
2157 , 15.611 , 15.0343570023
2158 , 15.612 , 15.0374940344
2159 , 15.619 , 15.0379129153
2160 , 15.619 , 15.0386917903
2161 , 15.621 , 15.0386917903
2162 , 15.622 , 15.0386917903
2163 , 15.623 , 15.0386917903
2164 , 15.623 , 15.0386917903
2165 , 15.624 , 15.0386917903
2166 , 15.625 , 15.0386917903
2167 , 15.627 , 15.0394024177
2168 , 15.629 , 15.0403516099
2169 , 15.63 , 15.041055649
2170 , 15.632 , 15.041208849
2171 , 15.639 , 15.041208849
2172 , 15.64 , 15.041208849
2173 , 15.644 , 15.041208849
2174 , 15.651 , 15.0467303328
2175 , 15.651 , 15.0636295518
2176 , 15.652 , 15.0706314475
2177 , 15.659 , 15.0927380514
2178 , 15.661 , 15.0927380514
2179 , 15.665 , 15.0927380514
2180 , 15.68 , 15.0927380514
2181 , 15.681 , 15.0927380514
2182 , 15.682 , 15.0927380514
2183 , 15.692 , 15.0927380514
2184 , 15.697 , 15.0927380514
2185 , 15.698 , 15.1230491884
2186 , 15.699 , 15.1336080514
2187 , 15.7 , 15.1403268785
2188 , 15.701 , 15.1432934851
2189 , 15.701 , 15.1480131994
2190 , 15.701 , 15.1494449672
2191 , 15.702 , 15.1494449672
2192 , 15.704 , 15.1494449672
2193 , 15.705 , 15.1494449672
2194 , 15.707 , 15.1494449672
2195 , 15.708 , 15.1494449672
2196 , 15.708 , 15.1494449672
2197 , 15.716 , 15.1497412634
2198 , 15.72 , 15.1584218788
2199 , 15.733 , 15.1597412634
2200 , 15.739 , 15.1597412634
2201 , 15.739 , 15.1597412634
2202 , 15.74 , 15.1597412634
2203 , 15.743 , 15.1597412634
2204 , 15.744 , 15.1597412634
2205 , 15.755 , 15.1597412634
2206 , 15.759 , 15.1597412634
2207 , 15.763 , 15.1597412634
2208 , 15.765 , 15.1597412634
2209 , 15.768 , 15.1597412634
2210 , 15.78 , 15.1597412634
2211 , 15.782 , 15.1597412634
2212 , 15.785 , 15.1597412634
2213 , 15.786 , 15.1597412634
2214 , 15.789 , 15.1597412634
2215 , 15.789 , 15.1597412634
2216 , 15.799 , 15.1597412634
2217 , 15.806 , 15.1597412634
2218 , 15.817 , 15.1682507196
2219 , 15.821 , 15.1692107196
2220 , 15.827 , 15.2152029358
2221 , 15.828 , 15.2639409294
2222 , 15.829 , 15.2694471794
2223 , 15.829 , 15.2694471794
2224 , 15.834 , 15.2694471794
2225 , 15.834 , 15.2694471794
2226 , 15.838 , 15.2694471794
2227 , 15.841 , 15.2694471794
2228 , 15.842 , 15.269613616
2229 , 15.844 , 15.2764848631
2230 , 15.847 , 15.2949316924
2231 , 15.853 , 15.299396606
2232 , 15.858 , 15.3033334432
2233 , 15.865 , 15.3116175288
2234 , 15.868 , 15.3137256516
2235 , 15.872 , 15.3215862318
2236 , 15.872 , 15.330534883
2237 , 15.873 , 15.3390202996
2238 , 15.873 , 15.3403044118
2239 , 15.892 , 15.3465778014
2240 , 15.908 , 15.3552769987
2241 , 15.917 , 15.356124883
2242 , 15.917 , 15.3605757026
2243 , 15.927 , 15.3635072807
2244 , 15.93 , 15.3822352943
2245 , 15.935 , 15.393953616
2246 , 15.937 , 15.393953616
2247 , 15.947 , 15.393953616
2248 , 15.949 , 15.393953616
2249 , 15.954 , 15.393953616
2250 , 15.956 , 15.4093133554
2251 , 15.965 , 15.4106333523
2252 , 15.975 , 15.4231256925
2253 , 15.98 , 15.4277098782
2254 , 15.982 , 15.4719843959
2255 , 15.988 , 15.4771508333
2256 , 16.007 , 15.4771508333
2257 , 16.021 , 15.4771508333
2258 , 16.022 , 15.4771508333
2259 , 16.022 , 15.4773564286
2260 , 16.043 , 15.477412
2261 , 16.053 , 15.4800989533
2262 , 16.062 , 15.48073
2263 , 16.095 , 15.4809675439
2264 , 16.1 , 15.4811606383
2265 , 16.108 , 15.4830389533
2266 , 16.115 , 15.5022489533
2267 , 16.116 , 15.5072489533
2268 , 16.131 , 15.5115950197
2269 , 16.156 , 15.5214589533
2270 , 16.244 , 15.5214589533
2271 , 16.273 , 15.5214589533
2272 , 16.283 , 15.5214589533
2273 , 16.296 , 15.5214589533
2274 , 16.313 , 15.5534989533
2275 , 16.368 , 15.6150705547
2276 , 16.49 , 15.9880265516
